stateCode,facilityName,facilityId,unitId,associatedStacks,year,quarter,countOpTime,sumOpTime,grossLoad,steamLoad,so2Mass,so2Rate,co2Mass,co2Rate,noxMass,noxRate,heatInput,primaryFuelInfo,secondaryFuelInfo,unitType,so2ControlInfo,noxControlInfo,pmControlInfo,hgControlInfo,programCodeInfo,camd_rggi_program,coats_unit_match,coats_facility_match,rggi_obligated,co2_intensity_st_per_mwh,co2_intensity_lb_per_mwh,co2_intensity_kg_per_mwh
NH,Schiller,2367,6,,2025,4,0,0.0,,,,,,,,,,Coal,Residual Oil,Dry bottom wall-fired boiler,,Selective Non-catalytic Reduction|Low NOx Burner Technology w/ Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection|Sodium Based,"ARP, MATS, NHNOX, RGGI",True,True,True,True,,,
NH,Schiller,2367,CT1,,2020,2,17,17.0,141.0,,,,,,1.754,0.73,4804.2,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,Schiller,2367,CT1,,2020,3,34,34.0,282.0,,,,,,3.507,0.73,9608.4,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,Schiller,2367,CT1,,2021,2,16,16.0,113.0,,,,,,1.65,0.73,4521.6,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,Schiller,2367,CT1,,2021,3,21,21.0,169.0,,,,,,2.166,0.73,5934.6,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,Schiller,2367,CT1,,2022,2,3,3.0,48.0,,,,,,0.309,0.73,847.8,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,Schiller,2367,CT1,,2022,3,8,8.0,66.0,,,,,,0.916,0.81,2260.8,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,Schiller,2367,CT1,,2023,2,5,5.0,33.0,,,,,,0.572,0.81,1413.0,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,Schiller,2367,CT1,,2023,3,17,17.0,139.0,,,,,,1.946,0.81,4804.2,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,Schiller,2367,CT1,,2024,2,7,7.0,53.0,,,,,,0.801,0.81,1978.2,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,Schiller,2367,CT1,,2024,3,52,52.0,384.0,,,,,,5.951,0.81,14695.2,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,Schiller,2367,CT1,,2025,2,25,25.0,206.0,,,,,,3.685,1.0432,7065.0,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,Schiller,2367,CT1,,2025,3,26,26.0,212.0,,,,,,2.903,0.79,7347.6,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,True,True,,,
NH,White Lake,2369,CT1,,2020,2,19,19.0,157.0,,,,,,1.853,0.81,4577.1,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,White Lake,2369,CT1,,2020,3,41,41.0,315.0,,,,,,4.0,0.81,9876.9,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,White Lake,2369,CT1,,2021,2,25,25.0,186.0,,,,,,2.439,0.81,6022.5,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,White Lake,2369,CT1,,2021,3,25,25.0,207.0,,,,,,2.439,0.81,6022.5,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,White Lake,2369,CT1,,2022,2,9,9.0,61.0,,,,,,0.878,0.81,2168.1,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,White Lake,2369,CT1,,2022,3,28,28.0,204.0,,,,,,2.731,0.81,6745.2,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,White Lake,2369,CT1,,2023,2,8,8.0,44.0,,,,,,0.78,0.81,1927.2,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,White Lake,2369,CT1,,2023,3,24,24.0,195.0,,,,,,2.341,0.81,5781.6,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,White Lake,2369,CT1,,2024,2,13,13.0,109.0,,,,,,1.268,0.81,3131.7,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,White Lake,2369,CT1,,2024,3,49,49.0,371.0,,,,,,4.78,0.81,11804.1,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,White Lake,2369,CT1,,2025,2,29,29.0,237.0,,,,,,2.865,0.8201,6986.1,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,White Lake,2369,CT1,,2025,3,25,25.0,153.0,,,,,,2.385,0.792,6022.5,Other Oil,,Combustion turbine,,,,,NHNOX,False,False,False,False,,,
NH,Newington,8002,1,,2020,1,2,0.58,0.0,,0.001,0.0335,2.288,0.08,0.0,0.01,28.89,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,,,
NH,Newington,8002,1,,2020,2,33,31.36,3450.9,,5.597,0.0868,3320.09,0.0636,3.939,0.0836,47175.686,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.9620939465067084,1924.187893013417,872.7969467172622
NH,Newington,8002,1,,2020,3,165,158.76,14424.89,,2.369,0.0222,11695.77,0.0589,7.541,0.0603,196000.257,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.8108047964317233,1621.6095928634466,735.5497384416659
NH,Newington,8002,1,,2020,4,7,4.79,0.0,,0.019,0.0373,68.108,0.0624,0.016,0.0231,1139.683,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,,,
NH,Newington,8002,1,,2021,1,59,57.08,8986.37,,26.23,0.2602,9254.552,0.0715,14.337,0.1491,119594.245,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,1.0298431958621779,2059.686391724356,934.258031878999
NH,Newington,8002,1,,2021,2,145,136.29,15772.06,,12.907,0.117,12995.469,0.0637,12.805,0.0867,202495.999,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.823955082595425,1647.9101651908502,747.4794773760092
NH,Newington,8002,1,,2021,3,186,174.67,24233.91,,5.076,0.0753,17597.992,0.0586,17.111,0.0785,291059.557,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.7261722107575707,1452.3444215151412,658.772348211332
NH,Newington,8002,1,,2021,4,126,121.6,13711.58,,7.525,0.0693,10759.071,0.062,9.548,0.0822,171170.811,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.784670402681529,1569.340805363058,711.8410152423382
NH,Newington,8002,1,,2022,1,238,223.19,41600.89,,130.814,0.4807,39243.842,0.0783,51.494,0.168,487419.516,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.94334140447476,1886.68280894952,855.78492674967
NH,Newington,8002,1,,2022,2,54,49.73,5422.57,,7.118,0.0839,4991.967,0.0627,5.529,0.0853,74108.578,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.9205906055615695,1841.1812111231388,835.145749152815
NH,Newington,8002,1,,2022,3,295,276.67,40788.01,,43.659,0.1362,33804.488,0.0618,34.96,0.0959,512135.178,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.8287849296888962,1657.5698593777922,751.8610409557396
NH,Newington,8002,1,,2022,4,198,191.67,58408.95,,173.143,0.426,56024.611,0.0776,101.223,0.242,695820.041,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.9591785334268121,1918.3570668536242,870.1521284603839
NH,Newington,8002,1,,2023,1,115,113.1,29219.68,,85.113,0.4506,27754.042,0.0786,54.973,0.2461,344120.054,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.9498407237861606,1899.681447572321,861.6810100493599
NH,Newington,8002,1,,2023,2,9,7.46,0.0,,0.06,0.0527,116.282,0.0657,0.037,0.032,1855.056,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,,,
NH,Newington,8002,1,,2023,3,210,198.14,24665.19,,13.017,0.0432,22159.504,0.0607,18.633,0.0705,356579.614,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.8984120535864513,1796.8241071729026,815.0257052456909
NH,Newington,8002,1,,2023,4,33,28.83,1203.38,,0.124,0.2593,1408.943,0.0586,0.585,0.0395,23679.25,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,1.170821353188519,2341.642706377038,1062.1512648787748
NH,Newington,8002,1,,2024,1,23,18.94,0.0,,0.062,0.023,298.534,0.0623,0.07,0.0263,4804.092,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,,,
NH,Newington,8002,1,,2024,2,76,71.45,9820.67,,6.765,0.0494,8844.728,0.0616,7.045,0.0691,138995.94,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.9006236845347618,1801.2473690695238,817.0320630925099
NH,Newington,8002,1,,2024,3,248,234.11,31523.27,,6.409,0.0224,26714.87,0.0589,22.998,0.0734,443108.18,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.8474650631105212,1694.9301262210424,768.8073729370018
NH,Newington,8002,1,,2024,4,173,164.49,20433.2,,7.975,0.0739,17253.408,0.0604,17.787,0.0925,278924.726,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.8443811052600669,1688.762210520134,766.0096534362665
NH,Newington,8002,1,,2025,1,219,213.13,37266.49,,95.782,0.3622,35741.423,0.0754,43.853,0.1547,453167.124,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.9590767201311421,1918.1534402622842,870.0597649922229
NH,Newington,8002,1,,2025,2,127,118.16,13168.96,,5.652,0.188,11501.246,0.059,9.346,0.0668,185653.249,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.8733602349767939,1746.7204699535878,792.2990776937618
NH,Newington,8002,1,,2025,3,252,237.45,30867.11,,9.534,0.0327,26304.479,0.0599,21.169,0.0721,430343.984,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.8521847040425877,1704.3694080851756,773.0889591688519
NH,Newington,8002,1,,2025,4,396,385.57,59860.91,,136.405,0.3024,57335.077,0.0735,60.935,0.1307,751821.539,Residual Oil,Pipeline Natural Gas,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA|Water Injection,Electrostatic Precipitator,,"ARP, MATS, NHNOX, RGGI",True,True,True,True,0.9578049682171553,1915.6099364343106,868.9060510627884
NH,Granite Ridge Energy,55170,0001,,2020,1,651,618.34,127647.89,,0.401,0.001,79337.981,0.059,7.17,0.0166,1335007.356,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6215377394800651,1243.07547896013,563.8495525904106
NH,Granite Ridge Energy,55170,0001,,2020,2,1076,1062.5,200632.48,,0.645,0.001,127710.754,0.059,9.025,0.0097,2148970.35,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6365407734580163,1273.0815469160325,577.4600760689094
NH,Granite Ridge Energy,55170,0001,,2020,3,2008,1990.94,365528.44,,1.185,0.001,234831.621,0.059,15.906,0.0086,3951505.689,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6424441857383245,1284.8883714766491,582.8155616035336
NH,Granite Ridge Energy,55170,0001,,2020,4,1510,1481.48,290864.52,,0.921,0.001,182527.398,0.059,13.532,0.011,3071380.825,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6275340766897247,1255.0681533794495,569.289338202908
NH,Granite Ridge Energy,55170,0001,,2021,1,1131,1098.74,226674.05,,0.708,0.001,140277.932,0.059,11.426,0.0133,2360451.209,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.618853071183049,1237.706142366098,561.4140624793959
NH,Granite Ridge Energy,55170,0001,,2021,2,1925,1917.62,373630.98,,1.189,0.001,235475.882,0.059,15.917,0.0086,3962317.685,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6302365023371457,1260.4730046742914,571.7409375112329
NH,Granite Ridge Energy,55170,0001,,2021,3,1622,1554.39,308908.79,,0.983,0.001,194811.7,0.059,14.722,0.0122,3278094.234,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6306447284973665,1261.289456994733,572.1112740542541
NH,Granite Ridge Energy,55170,0001,,2021,4,772,729.31,145078.64,,0.46,0.001,91144.854,0.059,7.781,0.0164,1533698.159,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6282444748586008,1256.4889497172016,569.9338005810363
NH,Granite Ridge Energy,55170,0001,,2022,1,691,662.28,134496.48,,0.423,0.001,83840.181,0.059,7.672,0.0166,1410769.181,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6233633846774279,1246.7267693548558,565.5057500541125
NH,Granite Ridge Energy,55170,0001,,2022,2,1658,1637.61,343929.19,,1.082,0.001,214283.079,0.059,24.421,0.0151,3605745.754,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6230441766225193,1246.0883532450387,565.2161693778143
NH,Granite Ridge Energy,55170,0001,,2022,3,1932,1917.11,368308.69,,1.183,0.001,234410.775,0.059,17.782,0.0098,3944407.434,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6364519256930918,1272.9038513861838,577.3794747323868
NH,Granite Ridge Energy,55170,0001,,2022,4,1284,1267.07,243089.58,,0.777,0.001,153829.114,0.059,13.073,0.0121,2588463.265,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6328083416821075,1265.616683364215,574.0740709187139
NH,Granite Ridge Energy,55170,0001,,2023,1,815,779.27,149936.89,,0.483,0.001,95723.745,0.059,9.559,0.0173,1610710.391,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.638426907480874,1276.8538149617482,579.1711480720408
NH,Granite Ridge Energy,55170,0001,,2023,2,1602,1558.57,310431.88,,0.992,0.001,196561.384,0.059,16.075,0.0128,3307539.552,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6331868492372625,1266.373698474525,574.4174471967252
NH,Granite Ridge Energy,55170,0001,,2023,3,1793,1776.09,356066.51,,1.144,0.001,226551.786,0.059,16.526,0.0097,3812161.909,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6362625510610362,1272.5251021220724,577.2076769560429
NH,Granite Ridge Energy,55170,0001,,2023,4,1114,1082.06,217123.63,,0.694,0.001,137424.217,0.059,10.966,0.0122,2312409.49,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6329307270701029,1265.8614541402058,574.1850970751022
NH,Granite Ridge Energy,55170,0001,,2024,1,683,663.23,137568.21,,0.434,0.001,86056.46,0.059,7.609,0.0152,1448060.428,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6255548429393681,1251.1096858787362,567.4938075476915
NH,Granite Ridge Energy,55170,0001,,2024,2,1236,1221.73,255470.99,,0.808,0.001,160029.936,0.059,12.43,0.0108,2692802.271,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6264113823647843,1252.8227647295687,568.2708470436374
NH,Granite Ridge Energy,55170,0001,,2024,3,1439,1428.87,304390.83,,0.958,0.001,189752.76,0.059,14.309,0.0097,3192933.501,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6233852708374953,1246.7705416749907,565.5256048445427
NH,Granite Ridge Energy,55170,0001,,2024,4,975,966.66,216031.26,,0.667,0.001,132146.134,0.059,10.343,0.0106,2223615.941,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6116991309498448,1223.3982618996897,554.924117068961
NH,Granite Ridge Energy,55170,0001,,2025,1,547,532.48,118081.36,,0.364,0.001,72042.303,0.059,6.519,0.0158,1212251.858,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6101073276933803,1220.2146553867606,553.480057445614
NH,Granite Ridge Energy,55170,0001,,2025,2,1440,1406.22,295512.81,,0.919,0.001,182120.789,0.059,15.308,0.0132,3064542.149,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6162872905577257,1232.5745811154513,559.0864254499148
NH,Granite Ridge Energy,55170,0001,,2025,3,1727,1715.15,357903.43,,1.123,0.001,222398.725,0.059,17.21,0.0103,3742303.211,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6213931087500335,1242.786217500067,563.7183457991908
NH,Granite Ridge Energy,55170,0001,,2025,4,1486,1465.92,320521.91,,0.989,0.001,195937.547,0.059,15.917,0.0119,3297017.382,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6113078104395422,1222.6156208790844,554.5691170735654
NH,Granite Ridge Energy,55170,0002,,2020,1,1481,1440.01,286457.24,,0.911,0.001,180406.958,0.0591,15.582,0.014,3035665.1,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6297866934695036,1259.5733869390072,571.3328777705913
NH,Granite Ridge Energy,55170,0002,,2020,2,1559,1540.05,297143.69,,0.955,0.001,189143.068,0.059,13.734,0.0099,3182696.346,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.636537387012997,1273.074774025994,577.457003937665
NH,Granite Ridge Energy,55170,0002,,2020,3,2080,2065.27,391510.24,,1.27,0.001,251625.136,0.059,17.053,0.0085,4234085.547,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6427038434550268,1285.4076869100536,583.0511191217493
NH,Granite Ridge Energy,55170,0002,,2020,4,770,760.31,151020.51,,0.482,0.001,95443.018,0.059,7.08,0.0101,1606017.864,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6319871254573302,1263.9742509146604,573.3290760913554
NH,Granite Ridge Energy,55170,0002,,2021,1,913,888.13,179729.05,,0.57,0.001,112825.857,0.059,9.916,0.015,1898495.14,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6277552627135125,1255.510525427025,569.4899947883895
NH,Granite Ridge Energy,55170,0002,,2021,2,1205,1194.82,232221.39,,0.745,0.001,147574.628,0.059,10.537,0.0098,2483229.898,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6354911061379832,1270.9822122759665,576.5078338940987
NH,Granite Ridge Energy,55170,0002,,2021,3,2086,2069.96,408454.88,,1.31,0.001,259452.903,0.059,18.171,0.0092,4365777.081,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6352057857651253,1270.4115715302507,576.2489956058309
NH,Granite Ridge Energy,55170,0002,,2021,4,1534,1494.07,292995.39,,0.937,0.001,185564.003,0.059,15.764,0.0143,3122422.182,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.633334207067217,1266.668414134434,574.5511279713794
NH,Granite Ridge Energy,55170,0002,,2022,1,1548,1515.34,294365.33,,0.945,0.001,187128.189,0.059,15.842,0.0136,3148799.638,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6357005052191439,1271.4010104382878,576.6977975450977
NH,Granite Ridge Energy,55170,0002,,2022,2,1664,1651.35,340326.49,,1.074,0.001,212846.009,0.059,31.184,0.0193,3581510.759,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.625417107554572,1250.834215109144,567.3688561084465
NH,Granite Ridge Energy,55170,0002,,2022,3,1951,1939.74,379060.34,,1.219,0.001,241439.386,0.059,17.65,0.0093,4062659.533,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Ammonia Injection,,,"ARP, NHNOX, RGGI",True,True,True,True,0.6369418283115559,1273.8836566231118,577.8239069119435
